pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2024058605,1,1,4,0,,,,,4,0,1448,,51,2024,1,29,4,1,4,1,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,190902,690457
2024058620,1,1,4,0,,,,,353,0,37,,38,2024,2,37,4,1,2,3,5,2,0,4,1,2,3,1,2,2,9,9,9,0,0,9,6,61,611,99,99,1,181039,616047
2024058630,1,1,1,4000,856,864,,8430525,,,,,11,2024,8,70,4,1,1,3,1,0,5,1,1,5,3,1,1,1,9,9,9,3,4,9,3,31,311,0,13,1,200131,746273
2024058670,1,1,4,0,,,,,531,0,73,,51,2024,1,92,4,5,7,3,8,0,2,5,1,4,3,6,9,1,6,9,9,0,0,9,4,42,421,99,99,1,186875,675961
2024058708,1,1,2,4000,654,,14,,,,,,11,2024,8,83,4,5,7,3,1,1,0,1,1,3,3,3,1,1,9,9,9,3,3,1,3,31,311,0,13,1,198566,744793
2024058709,1,1,4,0,,,,,806,0,92,,12,2024,11,41,4,1,6,3,1,9,0,1,1,3,3,1,1,1,9,9,9,3,2,1,2,22,222,99,99,1,238518,754956
2024058711,1,1,1,5000,1334,1335,,80150602,,,,,20,2024,9,8,4,5,1,2,1,1,0,1,1,2,3,3,1,1,9,9,4,8,0,9,5,51,511,0,13,1,177876,663352
2024058712,1,1,2,5000,1511,,13,,,,,,20,2024,12,60,4,1,2,3,1,1,0,2,1,0,4,1,1,1,9,9,6,8,0,9,5,51,511,0,13,1,179695,663869
2024058731,1,1,2,4000,823,,9999,,,,,,11,2024,3,73,4,5,5,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,3,200038,745752
2024058737,1,1,2,2400,221,,10,,,,,,20,2024,4,40,4,1,6,3,1,1,0,1,1,3,3,1,1,1,9,9,9,3,2,9,5,51,512,0,16,1,187098,658843
2024058798,1,1,4,0,,,,,531,0,71,,51,2024,5,28,1,1,3,1,3,0,2,5,1,3,3,1,9,1,9,9,9,0,0,9,4,42,421,99,99,1,186702,676065
2024058802,1,1,2,3000,4528,,47,,,,,,61,2024,5,61,4,1,6,3,1,3,0,6,1,2,4,2,9,1,9,9,4,8,0,9,1,11,111,0,12,3,221978,631418
2024058819,1,1,2,9500,127,,19,,,,,,12,2024,9,54,4,1,5,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,31,311,0,16,1,208428,748279
2024058823,1,1,4,0,,,,,431,0,236,,52,2024,9,94,4,5,4,1,2,0,2,6,1,5,3,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189019,646358
2024058829,1,1,1,6500,602,612,,7720007,,,,,12,2024,3,92,4,5,3,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,3,32,324,0,14,1,193162,704594
2024058830,1,1,2,5000,2524,,41,,,,,,20,2024,7,31,4,1,1,2,11,3,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180500,662829
2024058833,1,1,2,31,215,,9,,,,,,34,2024,1,33,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,622,0,16,3,164655,581070
2024058837,1,1,2,8200,104,,9999,,,,,,12,2024,2,49,4,1,2,3,1,0,3,1,1,1,5,11,9,9,9,9,9,3,3,9,3,31,311,0,16,3,207260,748438
2024058847,1,1,4,0,,,,,60,0,2116,,14,2024,2,53,4,1,3,2,10,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,227447,725554
2024058864,1,1,3,0,,,,,20,0,85,8064,20,2024,4,81,4,5,6,1,8,0,2,5,1,4,3,3,1,1,9,5,9,0,0,9,5,51,513,99,99,1,177524,658992
2024058870,1,1,2,541,102,,98,,,,,,12,2024,4,71,4,1,3,3,4,3,0,1,1,2,1,1,1,1,9,9,9,0,0,9,3,32,324,99,27,3,192134,716128
2024058872,1,1,4,0,,,,,40,0,2006,,34,2024,11,40,4,1,4,3,4,0,3,5,1,2,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,180278,587308
2024058876,1,1,2,4000,815,,31,,,,,,11,2024,7,85,4,5,2,3,7,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199227,745941
2024058892,1,1,2,2630,147,,9999,,,,,,38,2024,9,39,4,1,5,2,13,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,612,0,15,3,179078,612833
2024058901,1,1,1,4000,974,975,,18170001,,,,,11,2024,8,35,4,1,5,3,10,1,0,3,1,2,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,197798,743271
2024058908,1,1,4,0,,,,,77,0,483,,14,2024,9,24,4,5,1,1,3,0,2,6,1,3,3,5,1,1,6,2,9,0,0,9,2,23,237,99,99,1,221392,739368
2024058910,1,1,2,154,,,9999,,,,,,51,2024,7,34,4,1,2,3,5,3,0,1,1,2,4,1,1,5,9,9,9,0,0,9,4,41,411,99,17,2,192404,684386
2024058932,1,1,3,0,,,,,553,0,50,9839,51,2024,4,35,4,1,6,3,2,0,4,2,1,4,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,188851,684687
2024058944,1,1,2,3000,4196,,8,,,,,,61,2024,10,55,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,1,2,2,1,11,111,0,12,1,221962,632848
2024058948,1,1,2,9600,139,,50,,,,,,12,2024,4,96,3,5,7,3,1,0,3,1,1,3,3,3,1,1,9,9,9,4,3,9,3,31,311,0,16,1,206582,750159
2024058953,1,1,2,70,,,9999,,,,,,38,2024,9,83,4,5,4,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,613,0,13,2,166895,633768
2024058956,1,1,1,5000,1040,404,,8740345,,,,,20,2024,12,62,4,1,3,2,2,1,0,2,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179551,664550
2024058982,1,1,4,0,,,,,6,0,862,,38,2024,1,68,4,5,1,2,15,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,611,99,99,1,181706,619926
2024058987,1,1,1,7900,928,905,,11890117,,,,,51,2024,4,55,4,1,2,3,2,0,3,1,1,3,5,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187802,666479
2024058991,1,1,2,5000,1994,,110,,,,,,20,2024,9,61,4,1,1,2,5,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176718,661292
2024059006,1,1,2,874,120,,16,,,,,,14,2024,6,81,4,5,2,3,1,2,0,1,1,2,3,6,1,1,9,9,9,3,3,9,2,23,237,0,16,1,222803,731102
2024059036,1,1,2,8600,903,,124,,,,,,20,2024,10,89,4,5,3,2,15,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,512,0,14,1,183217,665490
2024059037,1,1,2,6500,713,,48,,,,,,12,2024,7,84,4,5,2,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,1,3,32,324,0,14,1,192530,704294
2024059044,1,1,1,8400,101,499,,12080005,,,,,52,2024,7,38,4,1,3,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181631,646687
2024059065,1,1,1,7400,847,892,,10590335,,,,,51,2024,3,70,4,1,7,3,2,0,3,2,1,4,3,11,1,1,9,9,9,0,0,9,4,41,411,0,13,1,188533,690849
2024059066,1,1,4,0,,,,,70,0,684,,12,2024,9,76,4,5,6,2,2,0,3,3,1,3,3,6,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215391,759675
2024059098,1,1,1,5000,1514,1554,,120624,,,,,20,2024,6,69,4,1,1,3,2,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179849,663319
2024059110,1,1,2,6100,414,,22,,,,,,20,2024,5,80,4,5,2,3,2,3,0,1,1,4,3,6,1,1,9,9,9,0,0,9,5,51,512,0,13,1,184100,665852
2024059124,1,1,4,0,,,,,784,0,216,,12,2024,2,81,4,5,7,3,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,24,242,99,99,1,224487,754967
2024059130,1,1,2,7400,1024,,9999,,,,,,51,2024,12,50,4,1,3,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187393,688482
2024059133,1,1,2,5000,2244,,31,,,,,,20,2024,2,71,4,5,2,3,3,1,0,1,1,1,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179687,662944
2024059134,1,1,1,1200,303,305,,360001,,,,,52,2024,5,86,4,5,1,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,43,431,0,15,1,200235,644585
2024059145,1,1,2,5000,2648,,18,,,,,,20,2024,6,33,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,1,180163,662972
2024059157,1,1,4,0,,,,,7935,0,12,,12,2024,1,53,4,1,6,3,5,3,0,4,0,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,218074,753525
2024059167,1,1,1,9000,277,331,,10050052,,,,,34,2024,12,6,4,5,1,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,178235,573665
2024059172,1,1,4,0,,,,,38,0,111,,61,2024,5,45,4,1,5,2,5,2,0,4,1,3,4,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,194589,622808
2024059183,1,1,4,0,,,,,2,0,370,,51,2024,8,17,4,5,3,3,4,0,2,3,1,2,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,185598,686249
2024059204,1,1,4,0,,,,,22,0,65,,12,2024,8,31,4,1,5,2,3,0,2,6,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,206916,745874
2024059217,1,1,4,0,,,,,358,,1,,34,2024,1,60,4,1,7,1,10,1,0,1,0,1,5,1,1,6,9,9,9,0,0,9,6,62,623,99,99,1,187448,583743
2024059219,1,1,1,7400,930,916,,10590189,,,,,51,2024,4,55,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186853,689580
2024059222,1,1,4,0,,,,,554,0,34,,51,2024,6,65,4,1,1,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,192249,678464
2024059226,1,1,2,6100,114,,4,,,,,,20,2024,5,28,4,1,4,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,13,3,183634,667243
2024059231,1,1,2,7900,1001,,21,,,,,,51,2024,6,65,4,1,3,3,2,3,0,1,1,2,2,1,5,1,9,9,9,0,0,9,4,42,422,0,13,1,186243,666822
2024059245,1,1,1,7900,136,118,,8310012,,,,,51,2024,4,44,3,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188962,667223
2024059250,1,2,2,3611,106,,400,,,,,,43,2024,12,57,4,1,7,3,8,1,0,3,1,2,3,1,1,1,2,2,9,0,0,9,7,77,777,99,18,1,211278,604166
2024059254,1,1,2,267,132,,9999,,,,,,20,2024,12,53,4,1,1,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,99,35,3,183776,677350
2024059260,1,1,2,6900,206,,14,,,,,,51,2024,8,59,4,1,4,3,2,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,0,14,1,193486,675756
2024059266,1,1,1,8300,410,406,,20390613,,,,,52,2024,3,76,4,5,7,2,3,0,2,2,1,2,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,1,183386,653223
2024059267,1,1,3,0,,,,,721,2,0,95,11,2024,1,62,4,1,4,3,2,0,3,1,1,5,3,1,9,1,9,9,9,0,0,9,3,32,321,99,99,1,195773,735219
2024059275,1,1,1,6500,419,299,,8250004,,,,,12,2024,5,73,4,1,6,2,4,0,2,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,0,14,1,191793,705959
2024059285,1,1,2,483,,,9999,,,,,,12,2024,6,64,4,1,5,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,24,242,99,28,2,225883,759359
2024059293,1,1,4,0,,,,,4,0,1126,,20,2024,7,50,4,1,1,3,3,1,0,5,1,5,3,1,1,1,9,9,9,0,0,9,5,51,512,99,99,1,184064,660513
2024059347,1,1,1,5000,1555,1540,,11840612,,,,,20,2024,5,53,4,1,4,3,2,1,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180373,664530
2024059350,1,1,1,8600,903,1202,,8680213,,,,,20,2024,3,77,4,5,3,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,512,0,14,1,183024,664683
2024059369,1,1,1,1309,109,108,,140043,,,,,51,2024,10,79,4,5,2,3,1,0,3,1,1,2,3,3,1,1,9,9,5,8,0,9,4,42,422,0,16,1,196646,661823
2024059373,1,1,1,70,257,286,,10150057,,,,,38,2024,1,75,4,5,2,3,2,3,0,1,1,3,4,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166157,634381
2024059389,1,1,2,6600,951,,9999,,,,,,20,2024,11,57,4,1,7,2,1,9,0,0,0,0,5,11,9,9,9,9,9,1,2,9,5,51,513,0,14,3,178774,657780
2024059393,1,1,1,2600,177,467,,7870005,,,,,33,2024,11,32,4,1,1,3,2,0,3,1,1,3,4,1,1,1,9,9,9,0,0,9,6,62,625,0,15,1,193697,385437
2024059419,1,1,1,9700,186,101,,7970002,,,,,51,2024,12,81,4,5,5,2,3,0,3,1,1,3,3,6,1,1,9,9,9,0,0,9,4,42,421,0,15,1,195191,667044
2024059440,1,1,4,0,,,,,22,0,127,,12,2024,2,40,4,1,1,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,31,311,99,99,1,209800,750569
2024059446,1,1,2,7400,615,,4,,,,,,51,2024,3,34,4,1,1,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187807,692093
2024059473,1,1,1,7100,653,630,,8020002,,,,,38,2024,10,38,4,1,3,2,1,0,3,1,1,3,3,1,1,1,9,9,9,4,4,1,6,61,614,0,14,1,158564,619216
2024059476,1,1,1,249,101,102,,20001,,,,,51,2024,3,55,4,1,1,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,20,31,1,192825,664791
2024059481,1,1,2,7900,108,,29,,,,,,51,2024,1,57,4,1,4,3,2,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189496,667136
2024059484,1,1,2,8600,205,,92,,,,,,20,2024,2,9,4,5,2,3,5,1,0,1,1,4,3,3,2,2,9,9,9,0,0,9,5,51,512,0,14,1,182738,666229
2024059504,1,1,2,6600,943,,18,,,,,,20,2024,1,7,4,5,7,3,7,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,180887,657077
2024059507,1,1,2,8000,602,,9999,,,,,,12,2024,4,87,4,5,7,2,5,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,21,212,0,16,3,248201,763189
2024059525,1,1,4,0,,,,,85,0,290,,12,2024,3,35,4,1,6,1,5,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,235306,759562
2024059530,1,1,1,8300,856,120,,19000323,,,,,52,2024,8,67,4,1,6,3,2,0,3,2,1,5,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,1,179199,652891
2024059532,1,2,4,0,,,,,60,0,1343,,41,2024,6,66,4,1,7,3,5,2,0,4,1,3,4,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,224124,668058
2024059547,1,1,4,0,,,,,75,0,230,,14,2024,8,58,4,1,4,3,2,3,0,4,1,5,3,1,1,1,9,9,9,0,0,9,2,23,237,99,99,1,223884,733098
2024059561,1,2,4,0,,,,,446,0,218,,41,2024,9,35,4,1,5,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,7,77,777,99,99,1,203926,662411
2024059570,1,1,2,9000,1200,,9999,,,,,,34,2024,7,96,4,5,3,3,10,0,5,1,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,3,181326,575473
2024059580,1,1,4,0,,,,,675,0,100,,14,2024,3,41,4,1,7,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,230977,717922
2024059592,1,1,1,7200,212,229,,17810179,,,,,52,2024,2,70,4,5,7,2,2,0,3,3,1,5,3,6,1,1,9,9,9,0,0,9,4,44,442,0,15,1,179797,647770
2024059617,1,1,4,0,,,,,4,0,1303,,51,2024,12,52,4,1,2,3,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,421,99,99,1,189705,676346
2024059623,1,1,2,7900,593,,12,,,,,,51,2024,10,69,4,1,1,3,1,3,0,1,1,0,3,1,1,1,9,9,9,4,9,9,4,42,422,0,13,1,191246,664365
2024059625,1,1,3,0,,,,,65,0,186,1099,12,2024,10,17,1,5,5,3,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,206194,711475
2024059626,1,1,4,0,,,,,5715,0,15,,51,2024,9,8,4,5,4,3,9,0,1,1,1,2,3,5,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199992,689595
2024059658,1,1,1,9100,226,228,,7870005,,,,,12,2024,7,83,4,5,3,3,1,3,0,1,1,5,3,3,1,1,9,9,9,3,3,1,2,24,245,0,15,1,209913,767811
2024059663,1,1,1,7400,418,406,,8450031,,,,,51,2024,10,57,4,1,3,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186439,692939
2024059667,1,1,2,2038,104,,9999,,,,,,51,2024,10,70,4,1,6,2,8,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,4,42,422,25,19,3,194834,658296
2024059688,1,1,3,0,,,,,65,650,73,1083,12,2024,9,47,4,1,5,3,2,0,2,5,1,5,4,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,196606,706156
2024059693,1,1,4,0,,,,,44,0,102,,61,2024,10,71,4,5,4,2,2,2,0,4,1,4,3,3,1,1,9,9,9,0,0,9,1,11,112,99,99,1,192339,635860
2024059694,1,1,1,7400,351,1068,,10000051,,,,,51,2024,11,59,4,1,2,3,1,1,0,1,1,4,3,1,1,1,9,9,9,1,3,1,4,41,411,0,13,1,185788,687056
2024059710,1,1,4,0,,,,,25,0,1381,,34,2024,8,67,4,1,1,3,4,3,0,5,1,3,4,1,1,1,9,9,9,0,0,9,6,62,626,99,99,1,204039,550394
2024059715,1,1,2,8300,180,,9999,,,,,,52,2024,12,48,4,1,3,2,8,9,0,0,1,1,5,1,1,1,5,9,9,0,0,9,4,44,442,0,13,3,179719,652686
2024059731,1,1,1,5000,2309,1611,,14290714,,,,,20,2024,2,56,4,1,3,2,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177994,662253
2024059750,1,1,2,9000,210,,21,,,,,,34,2024,6,94,4,5,6,1,5,3,0,1,3,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180122,574798
2024059762,1,1,1,3000,1522,459,,28120141,,,,,61,2024,5,62,4,1,2,3,2,2,0,1,0,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220962,631582
2024059763,1,1,1,9000,921,964,,60022,,,,,34,2024,12,76,4,5,2,3,2,0,3,1,1,3,3,6,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180188,572345
2024059816,1,1,2,7900,168,,9999,,,,,,51,2024,5,67,4,1,1,3,5,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,3,186190,667182
2024059834,1,1,2,9100,,,9999,,,,,,12,2024,8,54,4,1,2,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,245,0,15,2,209450,768109
2024059842,1,1,2,7900,555,,9999,,,,,,51,2024,10,94,3,5,2,3,2,0,2,1,1,0,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,3,191521,664345
2024059846,1,1,1,7900,136,118,,8310012,,,,,51,2024,8,58,4,1,5,3,1,0,2,1,1,2,3,1,1,1,9,9,9,1,4,2,4,42,422,0,13,1,188962,667223
2024059852,1,1,2,5000,510,,250,,,,,,20,2024,10,57,2,1,4,3,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,1,178948,666876
2024059873,1,1,2,4000,991,,9999,,,,,,11,2024,6,37,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,3,199606,744411
2024059878,1,1,1,7900,1205,1248,,99970406,,,,,51,2024,9,59,4,1,4,3,1,0,3,1,1,3,3,1,1,1,9,9,9,4,3,9,4,42,422,0,13,1,187902,664660
2024059880,1,2,4,0,,,,,437,0,25,,43,2024,7,27,4,1,2,3,2,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,228987,635406
2024059902,1,1,3,0,,,,,1,40,145,13,52,2024,1,85,4,5,4,2,11,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,43,432,99,99,1,191146,653849
2024059904,1,1,1,7900,108,1019,,99970058,,,,,51,2024,11,69,4,5,1,3,2,0,3,1,1,4,3,6,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189414,667264
2024059921,1,1,2,2630,147,,5,,,,,,38,2024,11,34,4,1,5,2,1,0,5,1,1,3,5,1,1,1,9,9,9,3,3,1,6,61,612,0,15,1,178523,612393
2024059925,1,1,2,1139,174,,9999,,,,,,12,2024,4,67,4,1,1,3,10,3,0,1,0,4,5,1,1,1,9,9,9,0,0,9,2,24,242,0,16,3,228660,757938
2024059930,1,1,2,9100,228,,9999,,,,,,12,2024,1,54,4,1,2,2,1,9,0,0,0,0,5,11,9,9,9,9,6,8,0,9,2,24,245,0,15,3,210644,768178
2024059937,1,1,2,4000,680,,10,,,,,,11,2024,10,88,1,5,6,3,7,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,198137,744735
2024059938,1,1,1,70,580,335,,9680325,,,,,38,2024,7,65,4,1,5,2,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167430,632315
2024059940,1,1,2,9000,871,,9999,,,,,,34,2024,10,67,4,5,3,2,4,0,3,1,1,0,5,10,1,1,9,9,9,0,0,9,6,62,623,0,13,3,180750,570476
2024059971,1,1,2,2730,,,9999,,,,,,51,2024,2,53,4,1,3,3,15,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200809,685697
2024060001,1,1,1,112,9000,,,,,,,,12,2024,12,41,4,1,1,3,2,3,0,3,1,5,3,1,1,1,9,9,9,0,0,9,3,31,311,12,31,2,208989,739552
2024060055,1,1,2,2034,102,,9999,,,,,,12,2024,4,66,4,1,1,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,9,2,21,213,99,17,3,250759,765300
2024060062,1,1,3,0,,,,,6,67,2001,9387,12,2024,5,48,4,1,6,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,236,99,99,1,204760,724003
2024060067,1,2,4,0,,,,,446,0,303,,41,2024,5,61,4,1,1,3,2,2,0,4,1,2,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,209894,666325
2024060111,1,1,3,0,,,,,444,483,207,2041,51,2024,2,88,4,5,2,3,5,3,0,5,1,4,3,3,1,6,9,9,9,0,0,9,4,42,422,99,99,1,194259,666889
2024060112,1,1,1,7600,505,503,,7610005,,,,,12,2024,7,66,4,1,1,3,1,1,0,1,1,3,3,1,1,1,9,9,9,3,3,2,2,24,246,0,15,1,207584,759234
2024060118,1,1,1,7800,125,177,,8030004,,,,,12,2024,5,35,4,1,4,3,1,0,5,1,1,2,3,1,1,1,9,9,9,3,3,9,3,32,324,99,16,1,197229,708027
2024060144,1,1,1,5000,2766,2956,,25180943,,,,,20,2024,11,47,4,1,5,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182297,661372
2024060191,1,1,4,0,,,,,38,0,100,,61,2024,9,61,4,1,1,2,8,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,112,99,99,1,194984,621695
2024060224,1,1,2,7900,107,,36,,,,,,51,2024,10,43,2,1,4,2,11,2,0,1,0,3,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189620,666568
2024060232,1,1,1,6200,210,302,,40031,,,,,20,2024,9,70,4,1,1,3,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,513,0,14,1,175888,658767
2024060250,1,1,3,0,,,,,412,461,213,1983,20,2024,5,67,4,1,5,3,4,3,0,3,1,5,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,188816,659392
2024060253,1,1,1,70,750,206,,9900002,,,,,38,2024,6,82,4,5,1,3,2,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,168631,633506
2024060258,1,1,2,7900,107,,22,,,,,,51,2024,8,75,4,1,6,3,10,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189486,666439
2024060264,1,1,2,7400,996,,9999,,,,,,51,2024,5,1,4,5,5,2,15,0,2,1,1,4,4,3,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185396,689083
2024060315,1,1,4,0,,,,,241,0,120,,34,2024,4,84,4,5,3,2,8,9,0,0,0,0,5,6,9,9,1,2,9,0,0,9,6,62,622,99,99,1,158380,580791
2024060321,1,1,2,6200,201,,38,,,,,,20,2024,5,78,4,5,2,1,1,0,3,1,1,2,3,3,1,1,9,9,9,3,1,1,5,51,513,0,14,1,176284,659040
2024060380,1,1,2,7800,409,,9999,,,,,,12,2024,9,39,4,1,6,2,10,3,0,1,4,2,3,1,1,6,9,9,9,0,0,9,3,32,324,99,16,3,197905,710780
2024060399,1,1,1,7400,609,1020,,10090313,,,,,51,2024,1,42,4,1,2,3,2,0,3,1,1,4,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186409,689464
2024060404,1,1,1,3000,899,941,,16740213,,,,,61,2024,10,65,4,1,4,3,1,0,3,7,3,2,4,1,9,5,9,9,5,8,0,9,1,11,111,0,12,1,218736,633151
2024060429,1,1,1,4000,1077,1099,,30615,,,,,11,2024,9,94,4,5,1,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,202251,743222
2024060431,1,1,2,5000,2604,,121,,,,,,20,2024,2,8,4,5,5,2,11,0,2,1,1,2,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182020,662988
2024060476,1,1,4,0,,,,,6403,0,20,,12,2024,6,31,4,1,3,3,2,2,0,4,1,5,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,200280,707355
2024060477,1,1,2,3000,1864,,9999,,,,,,61,2024,2,7,4,5,2,2,11,3,0,1,1,3,5,3,2,1,9,9,9,0,0,9,1,11,111,0,12,3,219816,628300
